Student_ID,Student_name,Age,Gender,Grade,School,SocialCategory,Area,Attendance_percentage,SocialEconomic status,distance_to_school,previous_year_result,scholarship_status,dropout_score,dropout,DropoutReason
S1113,Arjun Kumar,14,male,8,government,OBC,urban,87.7,Medium,5.92,pass,no,14.01866636,no,
S1876,Siddharth Iyer,16,female,10,private aided,SC,urban,85,Medium,1.43,pass,no,8.760060768,no,
S1140,Maya Naik,15,male,9,government,SC,rural,77.6,High,2.78,pass,no,13.97179585,no,
S1840,Aditya Kumar,16,female,10,private unaided,SC,urban,98.3,High,0.22,pass,no,12.68068382,no,
S0663,Karan Iyer,16,female,10,private aided,general,rural,72.9,High,1.57,pass,no,13.30529487,no,
S1754,Aarav Joseph,14,male,8,government,ST,rural,81.9,Low,3.16,pass,no,12.54267565,no,
S0160,Sneha Naik,15,female,9,private aided,SC,rural,62.7,Low,2.28,pass,no,11.75280875,no,
S0278,Pooja Patel,15,male,9,government,OBC,urban,68.1,Medium,0.99,pass,no,13.38740591,no,
S1834,Vikram Reddy,15,male,9,private unaided,general,urban,76.8,High,0,pass,no,9.424942069,no,
S1739,Sonal Reddy,15,female,9,private aided,general,urban,89.4,Medium,0.85,pass,yes,9.767682374,no,
S0537,Sonal Patel,16,female,10,private unaided,general,rural,68.3,High,5.68,pass,no,11.86075915,no,
S0519,Vikram Patel,16,male,10,private unaided,OBC,rural,91.6,Medium,0.69,pass,no,10.38883041,no,
S0275,Anjali Patel,15,female,9,government,ST,urban,73.7,High,2.46,pass,no,16.28978219,no,
S1542,Riya Patel,16,female,10,private unaided,OBC,rural,75,Low,4.18,pass,no,17.46616134,no,
S0155,Arjun Patel,15,female,9,private aided,general,urban,90.2,Low,0.02,pass,no,15.11013372,no,
S0200,Ishaan Patel,16,male,10,government,ST,urban,68.2,Medium,0.16,pass,no,10.44955077,no,
S0292,Maya Gupta,15,male,9,government,general,rural,64.7,Low,5.47,pass,no,18.38845938,yes,Lack of Interest
S1207,Maya Naik,14,male,8,private aided,ST,urban,83.1,Medium,0.19,fail,yes,17.12400281,no,
S1044,Divya Gupta,15,male,9,government,ST,urban,80.3,Low,0.67,pass,no,18.03454768,no,
S0601,Riya Das,16,female,10,government,general,urban,71.9,Medium,3.04,pass,yes,14.65433248,no,
S1217,Riya Naik,15,male,9,government,OBC,urban,73.8,High,2.06,pass,no,13.91636589,no,
S0072,Anjali Sharma,15,female,9,government,general,urban,78.6,Medium,1.01,pass,yes,11.36021457,no,
S1681,Kavya Joseph,14,male,8,private unaided,OBC,urban,85.9,Medium,0.63,pass,no,14.34366475,no,
S0894,Maya Iyer,15,female,9,private unaided,OBC,urban,71.7,Low,1,pass,no,18.84977391,yes,Child Labour
S1966,Pooja Das,15,female,9,government,OBC,urban,72.4,Low,2.4,pass,no,14.88425878,no,
S0739,Aditya Sharma,16,female,10,government,OBC,urban,53,Medium,0.76,pass,no,18.53788667,yes,Early Marriage
S1078,Manish Patel,14,male,8,private unaided,OBC,urban,75.1,Low,0.06,pass,no,14.30738997,no,
S0266,Priya Sharma,14,female,8,private unaided,general,rural,86.5,Low,0.76,pass,yes,11.63793888,no,
S1761,Ishaan Naik,14,female,8,government,OBC,rural,80.9,Medium,10.44,pass,no,16.70062131,no,
S1762,Sonal Iyer,14,male,8,private aided,OBC,rural,70.7,High,2.18,pass,no,10.33738192,no,
S0396,Sonal Das,14,male,8,private unaided,OBC,urban,90.3,Low,0.38,pass,no,13.01993853,no,
S0399,Aditya Naik,16,male,10,private unaided,general,urban,68.7,Low,1.59,pass,no,19.17219347,yes,Household Work
S0082,Anjali Reddy,16,male,10,private aided,OBC,urban,93.6,High,0.22,pass,no,11.11563679,no,
S1536,Aarav Patel,15,male,9,government,SC,urban,49.8,High,8.15,pass,no,27.55283066,yes,Migration
S0672,Sonal Gupta,15,male,9,private aided,OBC,urban,71.1,Medium,0.98,pass,no,15.07780428,no,
S1206,Vikram Patel,16,female,10,private unaided,ST,urban,83.6,Medium,5.6,pass,yes,18.25380697,yes,Lack of Interest
S0644,Karan Naik,15,female,9,private unaided,OBC,urban,62.5,Medium,1.68,pass,yes,13.92670394,no,
S1938,Anjali Gupta,15,male,9,government,OBC,urban,78.5,Medium,1.39,pass,yes,16.72724597,no,
S1227,Anjali Sharma,14,male,8,government,general,rural,65.3,Medium,9.98,pass,no,15.89616772,no,
S1781,Rahul Iyer,14,male,8,private unaided,general,urban,67.7,Low,0.24,pass,no,12.15051837,no,
S1513,Arjun Patel,14,male,8,private aided,OBC,urban,79.2,Medium,0.06,pass,no,11.44879173,no,
S0724,Neha Reddy,16,male,10,private unaided,OBC,rural,75.9,High,4.68,pass,no,12.72482422,no,
S0466,Ishaan Naik,16,male,10,private unaided,SC,urban,71.3,Low,1.79,pass,no,15.74781751,no,
S0527,Ishaan Patel,16,male,10,private aided,ST,urban,82.7,High,2.27,pass,no,12.27932205,no,
S0901,Aarav Kumar,15,female,9,private aided,general,urban,84.5,Medium,0.33,pass,no,14.98330302,no,
S1512,Arjun Kumar,16,female,10,private aided,OBC,urban,51.4,Low,0.45,pass,no,24.43024667,yes,Other
S0840,Priya Reddy,15,male,9,private unaided,general,urban,60.3,High,0.42,fail,no,20.636549,yes,Other
S0984,Vikram Iyer,14,female,8,private unaided,OBC,urban,82.4,Medium,4.94,pass,no,16.30729987,no,
S1766,Maya Patel,14,female,8,private unaided,general,rural,74.5,Low,2.03,pass,no,15.84857589,no,
S0729,Ananya Gupta,15,male,9,government,OBC,urban,61.9,Medium,7.34,pass,yes,20.57276209,yes,Household Work
S1063,Aditya Gupta,14,female,8,private aided,SC,urban,90.7,Low,1.83,pass,no,16.54005515,no,
S1053,Priya Patel,14,female,8,private aided,OBC,urban,76.9,High,0.63,pass,no,10.43767059,no,
S0538,Priya Naik,14,male,8,government,OBC,rural,79.5,Medium,0.1,pass,no,14.05100857,no,
S0960,Ananya Naik,15,female,9,private unaided,SC,urban,93.3,Medium,2.76,pass,yes,15.0348074,no,
S1971,Ishaan Gupta,14,female,8,government,OBC,urban,75.5,Medium,0.38,pass,no,10.86530296,no,
S0085,Aarav Singh,16,female,10,private unaided,OBC,rural,84.8,Medium,6.8,pass,no,17.48253464,no,
S0617,Anjali Das,16,female,10,private unaided,general,rural,84.3,Medium,1.78,pass,no,9.832393564,no,
S1345,Anjali Joseph,14,female,8,private unaided,general,rural,68.6,Low,4.63,pass,no,17.6698225,no,
S1477,Ishaan Gupta,15,female,9,government,SC,urban,85.8,High,1.85,pass,no,11.08772841,no,
S1614,Arjun Iyer,14,male,8,government,OBC,rural,72.2,Medium,7.46,pass,no,15.32477197,no,
S1278,Pooja Singh,14,female,8,private unaided,general,urban,86.1,Low,0.97,pass,no,12.35932715,no,
S1881,Arjun Naik,15,female,9,private unaided,OBC,rural,83.5,Medium,0.08,pass,no,16.87386594,no,
S0987,Arjun Reddy,14,male,8,government,OBC,rural,79.4,High,0.41,fail,no,17.11561256,no,
S1927,Aditya Kumar,15,male,9,private aided,OBC,urban,59.5,Medium,0.88,fail,no,27.49767451,yes,Other
S0265,Maya Singh,15,female,9,private unaided,OBC,urban,74.2,Medium,1.65,pass,yes,16.24464061,no,
S0872,Sneha Das,16,male,10,government,OBC,urban,97.2,Medium,2.31,pass,no,11.1704301,no,
S1817,Aarav Joseph,15,female,9,private unaided,ST,urban,64.8,High,0.98,pass,no,12.15350693,no,
S0789,Aditya Das,16,female,10,private unaided,SC,urban,67,Low,1.75,pass,no,20.39668529,yes,Household Work
S1153,Aditya Singh,14,female,8,private unaided,OBC,rural,77.5,Low,0.42,pass,no,19.01586949,yes,Early Marriage
S0998,Divya Patel,14,male,8,private aided,general,urban,88.9,Low,2.67,pass,no,14.83069823,no,
S0988,Siddharth Sharma,14,female,8,private aided,OBC,urban,97.1,High,0.42,pass,yes,14.89239015,no,
S0845,Karan Gupta,16,female,10,government,OBC,urban,89.4,Medium,1.21,pass,no,15.53611212,no,
S1385,Siddharth Joseph,15,female,9,private unaided,general,urban,69,Medium,0.33,pass,no,16.41336629,no,
S1128,Aditya Gupta,15,female,9,private unaided,SC,rural,81.2,Low,0.06,fail,no,24.53316085,yes,Financial Issues
S0633,Ananya Patel,16,male,10,government,general,rural,87.4,Low,0.35,fail,no,26.15815157,yes,Other
S1049,Anjali Iyer,15,male,9,private aided,general,urban,61.3,Medium,0.02,pass,no,14.93213279,no,
S1635,Maya Kumar,15,female,9,government,general,rural,50,High,2.74,fail,yes,32.25804779,yes,Lack of Interest
S0438,Neha Kumar,15,male,9,private unaided,OBC,urban,87.6,Medium,0.97,pass,yes,15.08947252,no,
S1725,Priya Das,15,male,9,private unaided,OBC,rural,95.8,Medium,1.61,fail,no,23.86425035,yes,Lack of Interest
S1804,Ishaan Iyer,15,male,9,government,SC,rural,80.1,Medium,3.25,pass,no,12.59010433,no,
S1782,Aditya Kumar,14,male,8,private unaided,general,urban,80.5,Medium,0.47,pass,no,10.83607631,no,
S1440,Karan Kumar,16,male,10,private unaided,general,rural,80.2,High,0.09,fail,no,20.83754345,yes,Household Work
S0809,Sneha Kumar,14,female,8,government,OBC,rural,71.1,Medium,1.43,fail,no,22.76120153,yes,Lack of Interest
S1867,Sneha Patel,16,female,10,private unaided,OBC,rural,100,Low,7.59,pass,no,20.27180545,yes,Early Marriage
S1048,Divya Sharma,14,male,8,private aided,general,urban,78.4,Medium,0.19,pass,no,11.53895499,no,
S0689,Manish Joseph,14,female,8,private aided,OBC,rural,55.9,Low,4.94,pass,no,20.65421536,yes,Migration
S1964,Ishaan Naik,15,female,9,private unaided,OBC,rural,83,Medium,2,pass,yes,17.90307673,no,
S1640,Ishaan Kumar,16,female,10,private unaided,ST,urban,79,Medium,0.49,pass,yes,12.56143042,no,
S1771,Sneha Gupta,16,female,10,private unaided,general,urban,73.8,Medium,2.68,pass,no,14.45478703,no,
S1188,Sonal Patel,16,male,10,private unaided,general,urban,61.3,Medium,3.18,pass,no,14.74961004,no,
S1972,Maya Das,15,male,9,private unaided,ST,urban,75.6,High,0.76,pass,yes,12.68273253,no,
S0991,Pooja Patel,15,female,9,private aided,OBC,rural,62.4,Medium,5.44,pass,no,17.45442378,no,
S0600,Riya Singh,15,male,9,government,OBC,rural,76.4,Medium,4.56,pass,no,14.49215343,no,
S1951,Riya Gupta,14,male,8,private unaided,OBC,urban,77.1,Medium,1.56,pass,no,13.31876572,no,
S1717,Kavya Joseph,16,female,10,private unaided,ST,rural,63.4,Low,1.42,pass,no,18.88351685,yes,Other
S1521,Siddharth Gupta,14,female,8,government,SC,rural,62.8,High,0.09,pass,yes,10.20569019,no,
S0344,Rahul Das,14,female,8,private unaided,OBC,rural,64.8,Low,5.45,fail,no,29.0410982,yes,Lack of Interest
S0439,Ishaan Joseph,16,male,10,private aided,general,rural,80.9,Low,5.28,pass,no,10.46702446,no,
S0820,Rahul Reddy,15,female,9,private unaided,OBC,rural,51.4,Low,3.8,fail,no,39.3206767,yes,Household Work
S0965,Neha Kumar,15,male,9,private aided,general,rural,78.4,Low,1.03,pass,no,14.36468348,no,
S1753,Ishaan Sharma,15,male,9,private unaided,OBC,rural,59.5,High,1.47,pass,no,14.87393177,no,
S1279,Maya Naik,16,female,10,private unaided,OBC,rural,57.6,Medium,1.34,pass,no,19.10971178,yes,Lack of Interest
S1650,Aditya Joseph,15,female,9,private unaided,SC,rural,74.2,Low,4.41,pass,yes,20.83750042,yes,Financial Issues
S0579,Sonal Kumar,16,male,10,private aided,SC,rural,63,Low,1.26,fail,no,24.74673032,yes,Other
S1076,Ananya Gupta,16,female,10,private unaided,OBC,rural,80.1,Low,0.11,pass,no,16.56664262,no,
S1479,Maya Reddy,14,female,8,private aided,SC,rural,82.8,Low,0.99,fail,yes,24.20600125,yes,Early Marriage
S0535,Karan Singh,15,male,9,private unaided,general,urban,76.6,Medium,0.64,pass,yes,16.31311107,no,
S0548,Arjun Joseph,15,male,9,private unaided,OBC,urban,73.8,Medium,1.53,pass,yes,14.81032591,no,
S1963,Manish Singh,15,female,9,government,OBC,urban,93.4,Medium,0.57,pass,no,15.80116363,no,
S1141,Siddharth Joseph,15,male,9,private unaided,ST,rural,82.9,High,0.21,fail,yes,21.59425556,yes,Early Marriage
S1356,Sneha Iyer,14,female,8,government,SC,urban,63.9,Medium,1.83,pass,yes,11.00093006,no,
S1334,Vikram Iyer,15,male,9,government,ST,urban,64.6,High,3.08,pass,yes,16.91704133,no,
S1154,Ishaan Sharma,16,female,10,private aided,OBC,urban,69.1,High,1.88,pass,yes,11.20976301,no,
S1939,Priya Das,15,female,9,private aided,OBC,rural,76.7,Medium,0.39,fail,no,22.52648033,yes,Household Work
S0187,Neha Gupta,16,female,10,private aided,general,rural,90.7,Low,1.54,pass,no,11.34463865,no,
S1765,Maya Gupta,14,female,8,private aided,OBC,rural,73.9,Low,3.55,pass,no,15.09258924,no,
S0709,Ishaan Naik,16,male,10,private aided,general,urban,65.4,Low,0.84,pass,no,13.87302977,no,
S0858,Sneha Iyer,16,female,10,private unaided,general,urban,100,High,0.1,pass,no,11.18784866,no,
S1077,Priya Iyer,15,female,9,private unaided,SC,rural,81.6,Medium,1.94,pass,no,12.72412531,no,
S1275,Aarav Sharma,15,male,9,government,OBC,rural,64.2,Low,3.37,pass,no,19.71901723,yes,Financial Issues
S1866,Manish Joseph,16,male,10,private aided,general,urban,75,High,0.31,pass,yes,6.477783571,no,
S1072,Aditya Kumar,16,male,10,government,OBC,rural,65.3,Medium,3.72,pass,no,16.20503851,no,
S1135,Aditya Iyer,14,female,8,government,OBC,urban,73,Medium,0.78,pass,no,9.930791476,no,
S0918,Karan Sharma,15,male,9,private unaided,OBC,rural,91.5,Low,6.17,pass,no,23.11963372,yes,Financial Issues
S1469,Ananya Kumar,16,female,10,private aided,general,urban,85.2,Low,5.17,pass,no,15.18015104,no,
S0942,Priya Singh,16,female,10,government,OBC,rural,91.9,High,2.16,fail,no,24.50075418,yes,Lack of Interest
S1814,Neha Joseph,15,female,9,government,OBC,rural,84.1,Medium,5.5,fail,no,25.54274785,yes,Child Labour
S0268,Pooja Reddy,15,male,9,private aided,general,urban,65.5,Medium,0.14,pass,no,12.27258951,no,
S1851,Sneha Kumar,15,male,9,government,OBC,urban,56.3,Medium,0.41,pass,no,16.83292004,no,
S1977,Ishaan Das,16,male,10,private aided,OBC,rural,80.2,Low,8.05,pass,no,20.46412067,yes,Child Labour
S0540,Manish Patel,15,female,9,private aided,OBC,urban,74.2,Low,0.89,pass,no,17.02711695,no,
S1412,Anjali Sharma,16,male,10,private unaided,ST,urban,92.3,Medium,0.45,pass,no,12.64857751,no,
S0458,Siddharth Kumar,16,female,10,private aided,general,urban,77.5,Low,1.26,pass,no,10.39487389,no,
S1633,Kavya Joseph,16,male,10,government,OBC,rural,81.1,Medium,0.21,pass,no,10.83812112,no,
S1846,Siddharth Patel,14,female,8,private unaided,OBC,urban,91.3,Medium,0.02,pass,no,14.58498172,no,
S0590,Priya Joseph,15,female,9,private unaided,SC,rural,77.4,Low,1.55,pass,no,18.20330571,yes,Household Work
S0454,Kavya Naik,14,female,8,government,OBC,rural,82.3,Medium,4.3,pass,no,13.0702309,no,
S0638,Karan Gupta,15,male,9,private unaided,SC,rural,74,High,2.83,pass,no,15.07510162,no,
S0060,Arjun Naik,14,female,8,private unaided,SC,rural,78.1,Medium,2.86,pass,no,15.05763956,no,
S0904,Manish Singh,14,male,8,private unaided,OBC,urban,74.6,Low,0.65,pass,yes,13.07374329,no,
S1179,Aditya Patel,16,male,10,private unaided,general,urban,82.4,Medium,0.07,pass,no,9.79975783,no,
S1035,Rahul Patel,15,female,9,private unaided,general,rural,69.2,High,1.19,pass,no,12.24468646,no,
S0002,Karan Reddy,14,female,8,private unaided,SC,rural,73.3,Medium,3.65,pass,no,14.67543878,no,
S0549,Neha Gupta,16,male,10,government,OBC,rural,56.7,Low,6.2,pass,no,24.43214578,yes,Lack of Interest
S1410,Riya Sharma,14,female,8,private unaided,general,rural,52,Low,1.01,fail,no,33.97409489,yes,Household Work
S1685,Anjali Iyer,16,male,10,private unaided,OBC,urban,83.8,Low,0.77,pass,yes,16.47182874,no,
S1432,Priya Singh,15,female,9,private unaided,SC,rural,63.9,Medium,1.78,pass,no,18.98959561,yes,Other
S1844,Riya Das,16,female,10,private aided,SC,urban,83.7,Medium,0,pass,no,12.91610856,no,
S0462,Sneha Sharma,16,female,10,private aided,OBC,urban,83.2,Medium,2.79,pass,no,12.76575178,no,
S0469,Aarav Joseph,16,female,10,private aided,SC,rural,92.4,Medium,1.54,pass,no,8.070314537,no,
S0208,Riya Reddy,16,male,10,private aided,general,rural,72.4,Low,3.27,pass,no,13.18981599,no,
S1909,Pooja Patel,15,female,9,private aided,OBC,rural,85.3,Low,0.76,fail,no,27.68636694,yes,Lack of Interest
S0799,Priya Gupta,16,female,10,private aided,OBC,rural,70.6,Low,0.3,pass,no,13.33185631,no,
S1530,Neha Singh,16,male,10,private unaided,OBC,urban,87.5,Medium,7.01,pass,no,15.71749101,no,
S1526,Siddharth Reddy,15,female,9,private aided,SC,urban,90.9,Low,0.06,pass,yes,18.2421438,yes,Migration
S0059,Anjali Patel,16,female,10,private aided,OBC,rural,78.6,Low,0.03,pass,yes,13.30981343,no,
S0369,Anjali Naik,16,male,10,private unaided,general,rural,73.1,Low,6.5,pass,no,16.45714699,no,
S1549,Karan Patel,14,male,8,private unaided,SC,urban,93.6,Medium,2.73,fail,yes,23.68465029,yes,Household Work
S1920,Manish Kumar,14,male,8,private unaided,general,urban,44.6,Medium,4.12,fail,no,40.50160437,yes,Child Labour
S0694,Vikram Patel,14,female,8,private unaided,ST,rural,81.5,Medium,8.62,pass,yes,22.11444628,yes,Lack of Interest
S0854,Vikram Gupta,16,female,10,government,SC,rural,53.9,Medium,0.01,pass,yes,17.80611422,no,
S1571,Riya Patel,16,female,10,private unaided,general,rural,71.9,High,14.46,pass,no,20.70432891,yes,Lack of Interest
S1103,Sonal Singh,15,female,9,private unaided,general,urban,78.7,Medium,0.2,pass,no,13.73940669,no,
S0071,Anjali Joseph,16,female,10,private unaided,OBC,urban,72.7,High,0.23,fail,no,25.38353403,yes,Lack of Interest
S0690,Ananya Iyer,15,female,9,private aided,OBC,urban,80.3,Medium,0.99,pass,no,16.04137763,no,
S1594,Sonal Patel,15,male,9,private unaided,OBC,urban,51.9,High,6.83,fail,no,36.64523154,yes,Lack of Interest
S0784,Arjun Naik,15,male,9,government,OBC,urban,73.1,Low,1,pass,no,17.45650413,no,
S1127,Sonal Singh,16,male,10,private unaided,general,rural,86.4,High,1.4,pass,no,10.42739811,no,
S1061,Aditya Patel,14,female,8,private unaided,general,urban,73.4,Medium,0.58,pass,no,12.60972788,no,
S0180,Sonal Naik,16,male,10,government,OBC,rural,68.3,High,6.58,pass,no,14.48812749,no,
S1697,Aditya Iyer,16,female,10,private unaided,OBC,urban,70,Medium,0.39,pass,no,12.55243473,no,
S0255,Kavya Iyer,16,male,10,private aided,OBC,rural,71.8,Low,2.89,pass,no,16.09395117,no,
S1711,Ishaan Naik,16,female,10,government,general,urban,77.3,Medium,1.14,pass,no,13.91617171,no,
S1759,Manish Kumar,16,male,10,private unaided,OBC,urban,87.6,Medium,0.27,pass,yes,12.20180964,no,
S1348,Priya Singh,14,male,8,government,general,rural,68.4,Medium,4.11,pass,no,9.780471382,no,
S0141,Rahul Gupta,15,female,9,private unaided,SC,rural,75.5,Medium,3.11,pass,yes,18.260394,yes,Lack of Interest
S0929,Riya Joseph,16,female,10,private aided,SC,rural,76.4,High,1.35,pass,no,8.769692083,no,
S1231,Riya Iyer,15,female,9,government,general,urban,65,High,0.22,pass,no,17.09243549,no,
S1371,Pooja Kumar,16,female,10,private unaided,OBC,urban,81.6,Medium,0.34,pass,no,15.34878787,no,
S1034,Aditya Das,14,male,8,private unaided,general,urban,81.1,Low,0.56,fail,no,24.72382971,yes,Child Labour
S1253,Siddharth Gupta,16,male,10,government,general,urban,71.2,Low,0.01,pass,no,10.77794268,no,
S0423,Ananya Reddy,15,female,9,private aided,general,urban,68.5,Low,0.03,pass,no,15.28048198,no,
S0147,Riya Reddy,15,female,9,private unaided,general,rural,81.1,Medium,2.1,pass,no,17.04034393,no,
S1110,Sonal Iyer,15,male,9,private unaided,general,rural,90.1,Medium,0.91,pass,no,12.65336856,no,
S0224,Neha Naik,15,female,9,private aided,OBC,rural,65.3,Medium,0.83,pass,no,11.49111234,no,
S1298,Manish Das,14,female,8,private unaided,OBC,urban,66.9,High,1.87,pass,yes,18.97001942,yes,Early Marriage
S0637,Arjun Patel,16,male,10,private unaided,OBC,urban,83.8,Medium,0.57,pass,no,14.7835977,no,
S0508,Neha Singh,16,female,10,private aided,general,rural,96.5,Medium,0.99,fail,no,19.40253568,yes,Lack of Interest
S1965,Vikram Patel,15,female,9,private unaided,OBC,rural,71.1,High,0.79,pass,no,12.24487543,no,
S1592,Aarav Kumar,14,female,8,government,SC,rural,84.8,Medium,7.93,pass,no,15.95495962,no,
S0570,Priya Patel,15,female,9,private unaided,general,urban,80.1,Low,0.06,pass,yes,16.7012067,no,
S1238,Divya Das,14,female,8,private unaided,OBC,rural,93.4,Low,0.72,fail,no,23.38224352,yes,Early Marriage
S0760,Riya Reddy,14,female,8,private unaided,OBC,rural,51.3,Low,0.17,fail,no,36.25887006,yes,Financial Issues
S0687,Kavya Sharma,15,female,9,private unaided,OBC,urban,76.3,Medium,1.85,pass,no,13.47620445,no,
S0716,Ananya Das,14,female,8,private unaided,SC,rural,65.8,Low,6.44,pass,no,19.67281997,yes,Lack of Interest
S1075,Sneha Patel,14,female,8,government,ST,urban,65.3,Medium,1,pass,no,14.34213981,no,
S1210,Sonal Patel,15,female,9,government,general,rural,93.6,Medium,1.86,fail,no,22.93440414,yes,Financial Issues
S0244,Aarav Patel,14,female,8,private unaided,OBC,urban,81.2,Medium,1.67,pass,no,15.37618671,no,
S1767,Ananya Naik,16,female,10,private aided,ST,urban,75.5,Low,0.48,pass,no,14.18456183,no,
S1300,Kavya Joseph,15,female,9,private unaided,OBC,rural,80.5,Medium,9.29,pass,no,20.72175361,yes,Early Marriage
S0389,Manish Gupta,15,female,9,private unaided,general,rural,71.9,Low,2.97,pass,yes,16.23805143,no,
S0798,Neha Joseph,16,female,10,government,SC,urban,66.9,Medium,1.71,pass,no,12.97098694,no,
S1201,Siddharth Singh,16,male,10,private unaided,OBC,urban,100,Medium,0.01,pass,no,12.58648666,no,
S0225,Karan Iyer,15,female,9,private aided,general,rural,49.5,Medium,1.31,pass,no,21.48482398,yes,Child Labour
S0678,Rahul Reddy,16,female,10,private aided,SC,urban,78.4,Medium,3.93,pass,yes,16.51914587,no,
S0564,Aditya Iyer,15,female,9,private aided,OBC,rural,66.8,Medium,6.39,pass,no,13.50397966,no,
S1388,Ananya Patel,14,male,8,government,OBC,urban,66.7,Medium,0.43,pass,no,11.59674429,no,
S1973,Neha Sharma,16,female,10,private unaided,SC,urban,78.9,Low,0.3,fail,yes,26.26726467,yes,Other
S0898,Ananya Sharma,15,female,9,private unaided,general,rural,81.2,High,0.21,pass,no,11.580855,no,
